,date,Conv_ID,Utterance_ID,participant,age,word,pos,DM,total,likes,tiers
4301,2000-06-13,les235su099,168.00,S1,36,like,prep,cm,7971,31, '(o)kay so it's definitely possible to &-uh lose a_lot_of information with just a tiny little bug like this .
4302,2000-06-13,les235su099,177.00,S1,36,like,prep,nc,7971,31, 'so change it to something like &-uh large or largest or max or or whatever .
4303,2000-06-13,les235su099,207.00,S1,36,like,v,v,7971,31, 'now last time we looked at some graphs &-uh the linear search versus the binary search &-uh the linear search was &-uh O of N and the binary search was O of log two of N and we just settle this one as ON squared and the graph for that is approximately like this .
4304,2000-06-13,les235su099,217.00,S1,36,like,v,v,7971,31, 'now let's say we had our area codes and our locations array that we talked about yesterday and what we'd like to do is sort both of them into ascending numeric order by area code .
4305,2000-06-13,les235su099,242.00,S1,36,like,prep,cm,7971,31, '&-uh now people don't use that term quite as much but you do hear things like a patient record or a student record &-uh if you go into the registrar you might wanna find out something about your student record for example and the struct [: structure] is a very natural data structure for representing that sort of information .
4306,2000-06-13,les235su099,269.00,S1,36,like,prep,v,7971,31, 'that sounds like enough to avoid any kind of problems with input and range errors .
4307,2000-06-13,les235su099,274.00,S1,36,like,prep,cm,7971,31, 'now if you just look at this if you take off these braces here this looks just like variable declarations that we've done earlier in the course .
4308,2000-06-13,les235su099,281.00,S1,36,like,conj,v,7971,31, 'so they look like variable declarations but they aren't .
4309,2000-06-13,les235su099,282.00,S1,36,like,prep,cm,7971,31, '(o)kay what we'll do on the next slide here is actually set up the variables and we're gonna start off here with just declaring a_couple_of book records book one and book two and you can see that I used the type book rec just like other types that we've used in the past and then book one and book two are the two variables that we're declaring .
4310,2000-06-13,les235su099,299.00,S1,36,like,prep,v,7971,31, '(o)kay we're not really used to doing things like that .
4311,2000-06-13,les235su099,309.00,S1,36,like,v,v,7971,31, '&-uh that's the other possible data structure you can use on program six if you would like to .
4312,2000-06-13,les235su099,312.00,S1,36,like,prep,cm,7971,31, '(0.5) (o)kay well let's try to think about how in memory we might picture this as being stored &-uh when we talked about arrays we drew them like this where they had sequential elements they were all the same size because they're all exactly the same data type .
4313,2000-06-13,les235su099,319.00,S1,36,like,co,cm,7971,31, 'so we'd have a large group of sequential storage locations which is like an array .
4314,2000-06-13,les235su099,322.00,S1,36,like,co,cm,7971,31, 'so we could picture a book going like this and I think it's helpful &-uh to think about it this way so that when you work with structs [: structures] in a program you've got something you're kinda pinning it on as far as what it looks like .
4315,2000-06-13,les235su099,322.00,S1,36,like,conj,cf,7971,31, 'so we could picture a book going like this and I think it's helpful &-uh to think about it this way so that when you work with structs [: structures] in a program you've got something you're kinda pinning it on as far as what it looks like .
4316,2000-06-13,les235su099,325.00,S1,36,like,prep,cm,7971,31, 'now that may be a little surprising based on what we talked about with arrays and just to compare the two for the moment &-uh is it possible to write something like this ?
4317,2000-06-13,les235su099,326.00,S1,36,like,co,cm,7971,31, '(o)kay I've got two arrays of ints [: integers] with ten ints [: integers] each and I've initialized B just like I initialized book one B would have all zeros in it because of that and then can I write A equals B +..?
4318,2000-06-13,les235su099,333.00,S1,36,like,prep,v,7971,31, 'even though it looks like an analogous operation it's not possible .
4319,2000-06-13,les235su099,160.00,S5,27,like,prep,cm,116,5, 'say [?] you have something like this is /.
4320,2000-06-13,les235su099,161.00,S5,27,like,v,cm,116,5, 'do you like ruin your file for good or do you have to start over with a .
4321,2000-06-13,les235su099,166.00,S5,27,like,co,v,116,5, if you were ⌋ like reading from an in file or something like that .
4322,2000-06-13,les235su099,166.00,S5,27,like,prep,v,116,5, if you were ⌋ like reading from an in file or something like that .
4323,2000-06-13,les235su099,329.00,S5,27,like,v,nc,116,5, 'you you can just &-um you can do that in initialization like &-um A equals ten but not here &-um the ⌈ xxx ⌉ .
4324,2001-03-13,les280jg138,8.00,S1,60,like,prep,cm,11920,40, 'because normally what happens when you try to teach a course like this is that you have researchers and models and data .
4325,2001-03-13,les280jg138,23.00,S1,60,like,v,v,11920,40, 'and it helps people like me trying to teach the stuff because now we can compare model against model holding data constant &-uh which is in some sense the right way to evaluate the model .
4326,2001-03-13,les280jg138,27.00,S1,60,like,conj,v,11920,40, 'you_know it seems like something you wouldn\'t need to praise or you shouldn\'t need to praise &-um &=laughs but it\'s actually unusual enough &-um <that it> that it\'s worth emphasizing and and saying you_know +'/.
4327,2001-03-13,les280jg138,28.00,S1,60,like,conj,cm,11920,40, yes ‡ do like they did .
4328,2001-03-13,les280jg138,71.00,S1,60,like,v,v,11920,40, here\'re all the things we would like to fix about that model .
4329,2001-03-13,les280jg138,98.00,S1,60,like,prep,nc,11920,40, 'and so that's a bit like &-um what one often sees in other fields where one has a data set there where where you estimate the the parameters and then by the time the paper is ready to get published there're two more years of data .
4330,2001-03-13,les280jg138,115.00,S1,60,likely,adv,x,11920,40, '&-um and I think it's reasonable to think of it as A unanticipated and B reasonable to think of it as likely not recurring .
4331,2001-03-13,les280jg138,132.00,S1,60,unlike,prep,x,11920,40, '&-um unlike much of the literature &-um the health problems that people often have as they get older and often lead people to retire are not explicitly modeled .
4332,2001-03-13,les280jg138,134.00,S1,60,unlike,prep,x,11920,40, '&-um but unlike virtually all the other papers in this literature &-um <there's no> &discu there's no explicit discussion of health .
4333,2001-03-13,les280jg138,270.00,S1,60,like,conj,v,11920,40, 'okay &-uh so we need now some explicit assumptions about what these two utility functions look like and they make the simple assumption that there is &-um kind_of constant sort of utility of income while working is income while working to the gamma plus an error term .
4334,2001-03-13,les280jg138,271.00,S1,60,like,prep,cm,11920,40," 'okay so the error term might reflect things like how much you like your job , &-um how healthy you are , all that good stuff ."
4335,2001-03-13,les280jg138,271.00,S1,60,like,v,v,11920,40," 'okay so the error term might reflect things like how much you like your job , &-um how healthy you are , all that good stuff ."
4336,2001-03-13,les280jg138,321.00,S1,60,like,prep,v,11920,40, 'figuring out what that thing looks like involves a_lot_of ugly algebra .
4337,2001-03-13,les280jg138,384.00,S1,60,likelihood,n,x,11920,40, 'it says calculate the probability for each individual and therefore the likelihood for the sample for several parameters see how that likelihood changes as I change the parameters and use some maximization routine to find the values of those parameters that will maximize this likelihood .
4338,2001-03-13,les280jg138,384.00,S1,60,likelihood,n,x,11920,40, 'it says calculate the probability for each individual and therefore the likelihood for the sample for several parameters see how that likelihood changes as I change the parameters and use some maximization routine to find the values of those parameters that will maximize this likelihood .
4339,2001-03-13,les280jg138,384.00,S1,60,likelihood,n,x,11920,40, 'it says calculate the probability for each individual and therefore the likelihood for the sample for several parameters see how that likelihood changes as I change the parameters and use some maximization routine to find the values of those parameters that will maximize this likelihood .
4340,2001-03-13,les280jg138,385.00,S1,60,likelihood,n,x,11920,40, 'okay so there's kind_of two steps in any of these problems one is just seeing where does the likelihood come from and being able to at least imagine writing it down if one doesn't actually write it down .
4341,2001-03-13,les280jg138,389.00,S1,60,like,prep,cm,11920,40, 'now a warning this is the probability that I retire at age T if I have a whole panel of data then I've got to combine statements like this for different t@l-s .
4342,2001-03-13,les280jg138,443.00,S1,60,like,co,cm,11920,40, 'okay so if my health isn't good or or you know my spouse is nagging me to start taking vacations or or I don't like my boss &-um or it's just too cold to get up and go into work on days like this &-um I might decide to retire at fifty two .
4343,2001-03-13,les280jg138,443.00,S1,60,like,prep,cm,11920,40, 'okay so if my health isn't good or or you know my spouse is nagging me to start taking vacations or or I don't like my boss &-um or it's just too cold to get up and go into work on days like this &-um I might decide to retire at fifty two .
4344,2001-03-13,les280jg138,452.00,S1,60,unlike,prep,x,11920,40, '(0.4) not unlike graduate school I might add right ?
4345,2001-03-13,les280jg138,455.00,S1,60,like,v,v,11920,40, 'if I like getting up at eight thirty in the morning and &=laughs:multiple teaching your graduate students .
4346,2001-03-13,les280jg138,471.00,S1,60,like,co,cm,11920,40, like like history ⌋ &=laughs:multiple okay alright the second thing that I had in mind &-um is specific to this particular application which is the early out window .
4347,2001-03-13,les280jg138,499.00,S1,60,like,v,v,11920,40, 'okay &-um so it's a combination of at what age would you like people to be gone &-um what are the legal constraints and how do they restrict you what you might otherwise be &d doing .
4348,2001-03-13,les280jg138,502.00,S1,60,like,co,v,11920,40, 'and it's not uncommon to find that some of the people who take up the windows are people who are &=laughs extraordinarily employable also and who you really would not like to lose .
4349,2001-03-13,les280jg138,584.00,S1,60,like,conj,cm,11920,40, 'but if you're a option value or a stochastic dynamic programming person you say well if I leave now I won't be able to work (un)til sixty five like I was planning to do .
4350,2001-03-13,les280jg138,605.00,S1,60,like,v,v,11920,40, 'so the idea that that people more or less consume their income so that their consumption is equal to their income so their utility of consumption is equal to the utility of their income doesn't seem like that bad an assumption .
4351,2001-03-13,les280jg138,618.00,S1,60,like,co,cm,11920,40, 'okay but it's only when you sort_of put this paper next to the papers like Gustman and Steinmeier where partial retirement is front and center that you realize the partial retirement issue is really missing .
4352,2001-03-13,les280jg138,628.00,S1,60,likely,adj,x,11920,40, 'the answer is yes they would be likely to retire earlier .
4353,2001-03-13,les280jg138,635.00,S1,60,likely,adj,x,11920,40, 'I mean &o one of the problems with these nonlinear models is that as soon as you notice something wrong you're kind of you don't have the intuition that you have in a linear model about which parameter it would likely bias .
4354,2001-03-13,les280jg138,643.00,S1,60,like,prep,cm,11920,40, 'and while we would like that to be true we kinda suspect it's not .
4355,2001-03-13,les280jg138,648.00,S1,60,like,v,v,11920,40, 'I mean a booming vibrant firm does not say hey guys wouldn't you like to retire ?
4356,2001-03-13,les280jg138,649.00,S1,60,like,v,v,11920,40, 'alright a firm that says hey guys wouldn't you like to retire is probably a firm that's having trouble .
4357,2001-03-13,les280jg138,650.00,S1,60,likely,adv,x,11920,40, 'if the firm is in some sense that desperate is it likely to be giving ten percent wage increases to the people that stay next year ?
4358,2001-03-13,les280jg138,651.00,S1,60,like,v,v,11920,40, 'right after having asked me politely would I like to leave in exchange for a small subsidy this year are they likely to offer me the big bucks as a raise next year if I stay ?
4359,2001-03-13,les280jg138,651.00,S1,60,likely,adv,x,11920,40, 'right after having asked me politely would I like to leave in exchange for a small subsidy this year are they likely to offer me the big bucks as a raise next year if I stay ?
4360,2001-03-13,les280jg138,656.00,S1,60,likely,adj,x,11920,40, 'so suppose somebody didn't respond to the financial incentive of the window offer at all but said hey this likely means that my remaining years at this firm are not going to be as &=laughs golden as I imagine they would be .
4361,2001-03-13,les280jg138,657.00,S1,60,likely,adv,x,11920,40, 'okay they might &dec decide to retire as much for that reason as for the naked financial incentive given by the window but the model sort_of puts all the weight on the financial aspects of the window and none on the there's an implication here about what wages and life at the firm are likely to be like if I stay .
4362,2001-03-13,les280jg138,657.00,S1,60,like,prep,cm,11920,40, 'okay they might &dec decide to retire as much for that reason as for the naked financial incentive given by the window but the model sort_of puts all the weight on the financial aspects of the window and none on the there's an implication here about what wages and life at the firm are likely to be like if I stay .
4363,2001-03-13,les280jg138,662.00,S1,60,like,v,v,11920,40, 'and so I guess my claim is more you know how would you like to crank a little more on the option value model and my [x 3] sense is that this is a dimension at least that you wanna think about .
4364,2001-03-13,les280jg138,51.00,S3,27,like,conj,cm,400,10, 'but that's a problem because it's like when they will model /.
4365,2001-03-13,les280jg138,281.00,S3,27,like,conj,cm,400,10, 'yeah but that will be the same thing it's like because that would mean that you would more heavily discount the that's actually very similar to saying that you more heavily discount the future after <you start> you start retirement +...
4366,2001-03-13,les280jg138,415.00,S3,27,like,co,ci,400,10, 'like if you have like <a rash> [?] &-uh adaptive expectation they should be the same .
4367,2001-03-13,les280jg138,415.00,S3,27,like,prep,cm,400,10, 'like if you have like <a rash> [?] &-uh adaptive expectation they should be the same .
4368,2001-03-13,les280jg138,567.00,S3,27,like,conj,cm,400,10, 'so how does this comply with the critical focus because it said that when you this I don't know this seems like very problematic for me from the Lucas point of view in which he said that when you change the the policy like when you change the policy so people change their expectations so we should not expect the &-uh rationally not expect that anything would happen .
4369,2001-03-13,les280jg138,567.00,S3,27,like,co,cm,400,10, 'so how does this comply with the critical focus because it said that when you this I don't know this seems like very problematic for me from the Lucas point of view in which he said that when you change the the policy like when you change the policy so people change their expectations so we should not expect the &-uh rationally not expect that anything would happen .
4370,2001-03-13,les280jg138,632.00,S3,27,like,co,cm,400,10, 'so but can you say something is like when they /.
4371,2001-03-13,les280jg138,633.00,S3,27,like,v,cm,400,10, 'to what extent like I could expect that K should be less not not more ?
4372,2001-03-13,les280jg138,680.00,S3,27,like,v,cm,400,10, '⌊ xxx ⌋ Friday like I don't have class xxx so .
4373,2001-03-13,les280jg138,682.00,S3,27,like,co,cm,400,10, 'xxx so it's like not the best time <to meet> [?] .
4374,2001-03-13,les280jg138,197.00,S4,27,like,co,cm,85,2, do you mean ⌋ like certainty equivalence or .
4375,2001-03-13,les280jg138,426.00,S4,27,like,prep,nc,85,2, 'well maybe there's some information that <like you know> like you know is coming some renegotiation or .
4376,2000-07-13,les300su103,1.00,S1,60,like,co,cm,13720,20, 'my horror of_course is the idea that I talk like other professors .
4377,2000-07-13,les300su103,9.00,S1,60,likely,adj,x,13720,20, '&-uh partly that's simply a practical matter and that is I only check my email about every third day because I forget I have it so &-uh &-uh &y &-uh you're much more than likely to &-uh get no answer from me out_of sheer inadvertence .
4378,2000-07-13,les300su103,72.00,S1,60,like,prep,cm,13720,20, '&}l=READING now there were a_lot_of reasons not to like the Bellegardes .
4379,2000-07-13,les300su103,76.00,S1,60,like,v,v,13720,20, '&ag &-uh &-uh and she obviously didn't like this .
4380,2000-07-13,les300su103,106.00,S1,60,like,prep,v,13720,20, '&-uh but it is instead a kind of fantasy so_that romance &-uh certainly shades into fantasy or to the extraordinary the extreme the preternatural something like that .
4381,2000-07-13,les300su103,163.00,S1,60,like,prep,cm,13720,20, 'and I think I have a trump for their ace that I am planning to play to show the world what they're like .
4382,2000-07-13,les300su103,218.00,S1,60,like,co,cm,13720,20," 'if you think of a great novel like say Middlemarch , I think Eliot must have there thirty or so major characters and at any moment <she can> she can tell us what this character's thinking , what his motives are , why he's doing what he's doing ."
4383,2000-07-13,les300su103,373.00,S1,60,like,conj,cm,13720,20, 'you see so that they they really you know if it's like a poker game they knew they could yeah .
4384,2000-07-13,les300su103,414.00,S1,60,like,co,cm,13720,20, 'it's like being in a New York subway at rush hour I mean you know it's just like and here he's all alone he can sit down and he can think and contemplate that sort of thing and I thought lots_of luck trying that these days .
4385,2000-07-13,les300su103,414.00,S1,60,like,co,cm,13720,20, 'it's like being in a New York subway at rush hour I mean you know it's just like and here he's all alone he can sit down and he can think and contemplate that sort of thing and I thought lots_of luck trying that these days .
4386,2000-07-13,les300su103,536.00,S1,60,like,co,cm,13720,20, 'even then they were kind_of looking at him like he's this dancing bear .
4387,2000-07-13,les300su103,570.00,S1,60,like,prep,cm,13720,20, '&-uh and so what he's trying to convey I guess is something like the sense that the duchess was trying to talk to him without really saying anything ?
4388,2000-07-13,les300su103,700.00,S1,60,like,prep,cm,13720,20, 'James the James's fiction is full of people like this .
4389,2000-07-13,les300su103,721.00,S1,60,likes,v,v,13720,20, 'she just likes to see in a way she likes to cause trouble or you know just &-uh throw the golden apple in the midst of all the people and see how they're gonna fight over it .
4390,2000-07-13,les300su103,721.00,S1,60,likes,v,v,13720,20, 'she just likes to see in a way she likes to cause trouble or you know just &-uh throw the golden apple in the midst of all the people and see how they're gonna fight over it .
4391,2000-07-13,les300su103,748.00,S1,60,like,conj,cm,13720,20, 'he says take my arm and let's walk you know so that they kind of do a &h it's like a victory lap for him .
4392,2000-07-13,les300su103,759.00,S1,60,like,co,v,13720,20, 'and so that [x 3] scene's been this scene has been compared to something like that that Newman just pushes it so far and that perhaps it's at that moment when the &duch where the &-uh Marquis realizes as much as we'd like to get our hands on all that money &-uh we can't swallow it .
4393,2000-07-13,les300su103,759.00,S1,60,like,co,v,13720,20, 'and so that [x 3] scene's been this scene has been compared to something like that that Newman just pushes it so far and that perhaps it's at that moment when the &duch where the &-uh Marquis realizes as much as we'd like to get our hands on all that money &-uh we can't swallow it .
4394,2000-07-13,les300su103,808.00,S1,60,like,prep,cm,13720,20, '&-uh clearly &-uh Horatio Alger's telling us the story of Ragged Dick is really told by an adult who is trying to imagine what it was like being this street kid but in some ways really giving &-uh &-uh Dick the perspective and the motives of an adult &-uh he very quick you know almost overnight Dick suddenly gets converted to what ?
4395,2000-07-13,les300su103,819.00,S1,60,like,co,v,13720,20, 'and everything before that is is very very lightly sketched because James had no idea at all what it was like to have been &-uh a poor kid you_know living hand to mouth sleeping in a box on the street .
4423,2000-07-13,les300su103,393.00,S10,20,like,co,cm,476,8, 'he's he's endured so much &-um action and so much like injustice that at the end he comes he only has his himself and his character to draw upon his past &-um and he realizes I think that &-um to act to disgrace the Bellegarde's name would also be &-um to hurt those that he's come to to love most .
4424,2000-07-13,les300su103,402.00,S10,20,like,prep,cm,476,8, 'and I think part of it is a big part of it is calculated just like in the story even his affections for Claire part of it was calculated .
4425,2000-07-13,les300su103,602.00,S10,20,like,co,nc,476,8, 'because it seems like throughout the majority of the novel &-um Newman's built up you know like his character's built up and you know he's so persistent and so strong and so invincible that maybe at the end he's presenting a contrast ?
4426,2000-07-13,les300su103,602.00,S10,20,like,co,cm,476,8, 'because it seems like throughout the majority of the novel &-um Newman's built up you know like his character's built up and you know he's so persistent and so strong and so invincible that maybe at the end he's presenting a contrast ?
4427,2000-07-13,les300su103,603.00,S10,20,like,conj,ci,476,8, 'like I remember reading on four thirty eight &-um you know he's talking about &h he had no desire to make acquaintances and you know he thought a great deal of Madame_De_Cintre .
4428,2000-07-13,les300su103,605.00,S10,20,like,v,nc,476,8, 'I think that he's &-um like in retrospect I think he's thinking about a_lot_of things that he may not have hadta think about before like in his solitude and in his &-um .
4429,2000-07-13,les300su103,605.00,S10,20,like,prep,cm,476,8, 'I think that he's &-um like in retrospect I think he's thinking about a_lot_of things that he may not have hadta think about before like in his solitude and in his &-um .
4430,2000-07-13,les300su103,610.00,S10,20,like,conj,cm,476,8, '⌊ you know ⌋ I don't think it's like a you know carrying the flag up to the mountain and .
4431,2000-07-13,les300su103,475.00,S11,20,like,co,cm,78,4, 'I think like not only that but I think Valentin wanted him to expose them too (be)cause he knew .
4432,2000-07-13,les300su103,477.00,S11,20,like,v,cm,78,4, '⌊ and by not ⌋ yeah and by not doing it like he kind of destroyed Mrs Bread's and Valentin's and the old Marquis not just the old Marquis and like if he &w didn't wanna do it himself he should've just told like Mrs Tristram and the whole world would've found ⌈ out ⌉ .
4433,2000-07-13,les300su103,477.00,S11,20,like,co,cm,78,4, '⌊ and by not ⌋ yeah and by not doing it like he kind of destroyed Mrs Bread's and Valentin's and the old Marquis not just the old Marquis and like if he &w didn't wanna do it himself he should've just told like Mrs Tristram and the whole world would've found ⌈ out ⌉ .
4434,2000-07-13,les300su103,477.00,S11,20,like,conj,cm,78,4, '⌊ and by not ⌋ yeah and by not doing it like he kind of destroyed Mrs Bread's and Valentin's and the old Marquis not just the old Marquis and like if he &w didn't wanna do it himself he should've just told like Mrs Tristram and the whole world would've found ⌈ out ⌉ .
4435,2000-07-13,les300su103,486.00,S12,20,like,co,cm,26,1, '⌊ that's ⌋ what I was gonna say I thought the book had like kind_of a a decent discussion about how she would never be convicted .
4436,2000-07-13,les300su103,631.00,S13,20,like,v,v,105,1, he's not acting for the higher noble cause of exposing French aristocracy but rather it's just you know he wanted to find a wife well he can't do that now he wanted to learn of the higher you know learn about this higher society and he doesn't like what he sees so there's really no motivation for him to continue with his ⌈ actions xxx ⌉ .
4438,2000-07-13,les300su103,689.00,S14,20,like,conj,cm,52,5, 'it kinda seemed like she did it for like her own like entertainment .
4439,2000-07-13,les300su103,689.00,S14,20,like,co,cm,52,5, 'it kinda seemed like she did it for like her own like entertainment .
4440,2000-07-13,les300su103,689.00,S14,20,like,prep,cm,52,5, 'it kinda seemed like she did it for like her own like entertainment .
4441,2000-07-13,les300su103,691.00,S14,20,like,prep,cm,52,5, like just to like sit back and watch the soap opera unfold and .
4442,2000-07-13,les300su103,691.00,S14,20,like,v,v,52,5, like just to like sit back and watch the soap opera unfold and .
4396,2000-07-13,les300su103,275.00,S4,27,like,co,cm,155,1, 'I thought the passage where &-um Mrs Bread is talking about the ribbon that she kept like all her life I mean I thought there must be something going on there .
4397,2000-07-13,les300su103,306.00,S5,20,like,prep,cm,340,26, 'well I thought that that there was no choice like as far as his character goes for him to do anything else but burn the letter .
4398,2000-07-13,les300su103,307.00,S5,20,like,conj,cm,340,26, 'because like he's so noble like he's presented as such a noble figure that like even as I read the last few chapters I'm like yeah right he's not gonna use the letter .
4399,2000-07-13,les300su103,307.00,S5,20,like,co,cm,340,26, 'because like he's so noble like he's presented as such a noble figure that like even as I read the last few chapters I'm like yeah right he's not gonna use the letter .
4400,2000-07-13,les300su103,307.00,S5,20,like,co,cm,340,26, 'because like he's so noble like he's presented as such a noble figure that like even as I read the last few chapters I'm like yeah right he's not gonna use the letter .
4401,2000-07-13,les300su103,307.00,S5,20,like,co,cm,340,26, 'because like he's so noble like he's presented as such a noble figure that like even as I read the last few chapters I'm like yeah right he's not gonna use the letter .
4402,2000-07-13,les300su103,310.00,S5,20,like,co,cm,340,26, he's just gonna like ⌋ yeah he's just gonna like get rid of the letter because it seemed so out_of character you know I'm gonna bring them down [x 3] .
4403,2000-07-13,les300su103,310.00,S5,20,like,v,v,340,26, he's just gonna like ⌋ yeah he's just gonna like get rid of the letter because it seemed so out_of character you know I'm gonna bring them down [x 3] .
4404,2000-07-13,les300su103,312.00,S5,20,like,v,cm,340,26, I'm like but it was so melodramatic to me that it was just like no he's just ⌈ he's he's <not he's just> [?] ⌉ .
4405,2000-07-13,les300su103,312.00,S5,20,like,co,cm,340,26, I'm like but it was so melodramatic to me that it was just like no he's just ⌈ he's he's <not he's just> [?] ⌉ .
4406,2000-07-13,les300su103,528.00,S5,20,like,prep,ci,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4407,2000-07-13,les300su103,528.00,S5,20,like,conj,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4408,2000-07-13,les300su103,528.00,S5,20,like,prep,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4409,2000-07-13,les300su103,528.00,S5,20,like,prep,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4410,2000-07-13,les300su103,528.00,S5,20,like,prep,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4411,2000-07-13,les300su103,528.00,S5,20,like,conj,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4412,2000-07-13,les300su103,528.00,S5,20,like,v,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4413,2000-07-13,les300su103,528.00,S5,20,like,co,cm,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4414,2000-07-13,les300su103,528.00,S5,20,like,prep,cf,340,26, 'but like it seems like <in that> &s in that like that scene the point of view changes like really quick like to her point of view when she says she's gonna act charming and then like she won't like speak to him again is that like is that just our &imagination or is that like .
4415,2000-07-13,les300su103,547.00,S5,20,like,prep,cm,340,26, '⌊ yeah I understood ⌋ that but what I was just it was more like a stylistic question because &i I found it it's on page it's like at the very bottom of page four twenty two .
4416,2000-07-13,les300su103,547.00,S5,20,like,co,cm,340,26, '⌊ yeah I understood ⌋ that but what I was just it was more like a stylistic question because &i I found it it's on page it's like at the very bottom of page four twenty two .
4417,2000-07-13,les300su103,549.00,S5,20,like,co,cm,340,26, and like ⌋ yeah and like James writes &{l=READING he had come so reasoned the duchess &}l=READING and then like he puts a dash and like does it change to her point of view for like a sentence ?
4418,2000-07-13,les300su103,549.00,S5,20,like,co,cm,340,26, and like ⌋ yeah and like James writes &{l=READING he had come so reasoned the duchess &}l=READING and then like he puts a dash and like does it change to her point of view for like a sentence ?
4419,2000-07-13,les300su103,549.00,S5,20,like,conj,cm,340,26, and like ⌋ yeah and like James writes &{l=READING he had come so reasoned the duchess &}l=READING and then like he puts a dash and like does it change to her point of view for like a sentence ?
4420,2000-07-13,les300su103,549.00,S5,20,like,co,cm,340,26, and like ⌋ yeah and like James writes &{l=READING he had come so reasoned the duchess &}l=READING and then like he puts a dash and like does it change to her point of view for like a sentence ?
4421,2000-07-13,les300su103,549.00,S5,20,like,co,cm,340,26, and like ⌋ yeah and like James writes &{l=READING he had come so reasoned the duchess &}l=READING and then like he puts a dash and like does it change to her point of view for like a sentence ?
4422,2000-07-13,les300su103,550.00,S5,20,like,co,ci,340,26, 'like &{l=READING heaven knew why he had come &}l=READING .
4437,2000-07-13,les300su103,671.00,S6,60,like,co,cm,320,1, so interesting too because she ⌋ travels through two worlds like James does .
4443,2000-09-26,les305mu108,3.00,S1,36,like,prep,v,6685,39, 'so again to xxx assist me what I would like you to do is &-uh &-uh keep more or less the same seats you had &-uh a_couple_of weeks ago or a week and a half ago last time we met &-uh to assist me to &-uh make a correlation with what I wrote down .
4444,2000-09-26,les305mu108,4.00,S1,36,like,co,v,6685,39, 'okay what I would like to do today &-uh is continue the discussion about time and in doing so what I'd like to do is to make sure that you have &-uh a good understanding of the difference between absolute time and relative time a topic that I think you discussed with &-uh &-uh Professor Lohman last week .
4445,2000-09-26,les305mu108,4.00,S1,36,like,co,v,6685,39, 'okay what I would like to do today &-uh is continue the discussion about time and in doing so what I'd like to do is to make sure that you have &-uh a good understanding of the difference between absolute time and relative time a topic that I think you discussed with &-uh &-uh Professor Lohman last week .
4446,2000-09-26,les305mu108,7.00,S1,36,like,conj,v,6685,39, 'it looks like it's a very involved &-uh list of names and so on but there are a few basic concepts I'm going to point out that you should remember in_order_to facilitate future discussions .
4447,2000-09-26,les305mu108,17.00,S1,36,like,prep,cm,6685,39, 'okay (0.7) okay &-uh Professor Lohman told me this morning that he talked about relative dating &-uh versus absolute dating &-uh and &=writes:board very quickly I would like somebody to remind us of what relative dating is and actually what it is that it accomplishes .
4448,2000-09-26,les305mu108,28.00,S1,36,like,co,cm,6685,39, '&-uh you may find that &-uh immediately below an unconformity like so &-uh there are series of intrusions we call dikes .
4449,2000-09-26,les305mu108,30.00,S1,36,like,co,cm,6685,39, 'okay so this is cross sectional view &-uh we're looking at a road cut and we see sedimentary layers that are horizontal like so (0.4) okay and these sedimentary units have been cut &-uh by these intrusions that I'm calling &-uh dikes .
4450,2000-09-26,les305mu108,31.00,S1,36,like,co,v,6685,39, 'okay so sedimentary layers would look like this .
4451,2000-09-26,les305mu108,36.00,S1,36,like,prep,cm,6685,39, 'and if you came across a cross section like this in a road cut as you traveled to Arizona or New Mexico or a place like that would you be able to tell me what happened first and what happened second and third and so on ?
4452,2000-09-26,les305mu108,36.00,S1,36,like,prep,cm,6685,39, 'and if you came across a cross section like this in a road cut as you traveled to Arizona or New Mexico or a place like that would you be able to tell me what happened first and what happened second and third and so on ?
4453,2000-09-26,les305mu108,39.00,S1,36,like,co,v,6685,39, 'what we would like to do therefore is put a history together and in doing so we are going to be carrying out the exercise of relative dating placing geologic events in their proper sequence ⌈ yes ⌉ ?
